date,Domestic Aviation,Ground Transport,Industry,International Aviation,Power,Residential,OT
2023/3/6,0.176771,2.602388,12.786282,0.023417,14.787043,2.012187,32.364671
2023/3/7,0.166718,2.605124,12.620346,0.023691,14.595142,1.872521,31.859851
2023/3/8,0.173726,2.605888,12.728666,0.027232,14.72041,1.950023,32.178713
2023/3/9,0.176934,2.604904,12.668744,0.026249,14.651113,1.764026,31.865722
2023/3/10,0.185598,2.60054,12.599604,0.027776,14.571154,1.69315,31.650047
2023/3/11,0.17105,2.59327,12.569644,0.027247,14.536505,2.212045,32.082514
2023/3/12,0.18511,2.603681,12.392185,0.026076,14.331278,2.84194,32.354194
2023/3/13,0.181524,2.599155,12.435973,0.023558,14.381918,2.483237,32.081808
2023/3/14,0.176531,2.608242,12.412927,0.024429,14.355265,2.058394,31.611359
2023/3/15,0.183318,2.597036,12.346091,0.028529,14.277972,2.384741,31.789158
2023/3/16,0.183789,2.604114,12.581167,0.026225,14.549832,2.740892,32.659794
2023/3/17,0.193078,2.606206,12.726361,0.028072,14.717745,2.843901,33.087291
2023/3/18,0.179047,2.597073,12.611128,0.02611,14.58448,2.679478,32.651206
2023/3/19,0.190781,2.600608,12.558121,0.028012,14.523179,2.453493,32.326181
2023/3/20,0.190174,2.609627,12.541988,0.024413,14.504522,2.237968,32.084279
2023/3/21,0.183427,2.61935,12.544293,0.026094,14.507187,2.046086,31.900343
2023/3/22,0.186224,2.613025,12.652612,0.0279,14.632456,2.171483,32.255799
2023/3/23,0.177484,2.620578,12.447497,0.027256,14.395245,2.476648,32.117452
2023/3/24,0.184898,2.621343,12.652612,0.028415,14.632456,2.708737,32.800045
2023/3/25,0.172089,2.604888,12.624956,0.027442,14.600472,2.740476,32.742881
2023/3/26,0.192057,2.610684,12.454411,0.025847,14.403241,2.557553,32.217945
2023/3/27,0.193797,2.616881,12.445192,0.025475,14.392579,2.321607,31.970056
2023/3/28,0.187955,2.609779,12.447497,0.027429,14.395245,2.078123,31.718597
2023/3/29,0.189327,2.61045,12.240077,0.030421,14.155368,1.978089,31.173311
2023/3/30,0.1908,2.613256,12.329959,0.029795,14.259315,1.88363,31.27696
2023/3/31,0.199366,2.472459,11.995782,0.028811,13.872847,1.753891,30.294346
2023/4/1,0.193805,2.384312,12.607421,0.030893,13.154511,1.665887,30.005936
2023/4/2,0.195635,2.491149,12.363454,0.028677,12.899958,1.703243,29.653438
2023/4/3,0.183545,2.530667,12.425061,0.027515,12.964239,2.056128,30.15964
2023/4/4,0.179676,2.559639,12.528563,0.028244,13.072231,2.332171,30.67228
2023/4/5,0.1753,2.558703,12.32156,0.030573,12.856246,2.412198,30.324007
2023/4/6,0.19064,2.572836,12.498991,0.029062,13.041376,2.474589,30.778432
2023/4/7,0.197596,2.472843,12.28706,0.031486,12.820249,2.338173,30.115922
2023/4/8,0.19271,2.439573,12.225452,0.030202,12.755968,2.001051,29.614753
2023/4/9,0.20472,2.544272,11.932199,0.029826,12.449989,1.62547,28.75665
2023/4/10,0.203078,2.553525,11.976557,0.02718,12.496271,1.537954,28.767386
2023/4/11,0.197291,2.551399,12.277203,0.028671,12.809964,1.788175,29.624032
2023/4/12,0.204626,2.55453,12.444776,0.030993,12.984809,1.650454,29.839194
2023/4/13,0.200229,2.561606,12.629599,0.030342,13.177652,1.630069,30.199156
2023/4/14,0.207481,2.498741,12.654243,0.031488,13.203365,1.704201,30.26803
2023/4/15,0.202687,2.46876,12.486669,0.031934,13.02852,1.688274,29.87491
2023/4/16,0.208284,2.546633,12.474348,0.030223,13.015664,1.588995,29.833924
2023/4/17,0.208603,2.536262,12.301846,0.029111,12.835676,1.509189,29.391576
2023/4/18,0.19462,2.533642,12.531027,0.028095,13.074802,1.524578,29.858669
2023/4/19,0.179591,2.53366,12.636992,0.030456,13.185366,1.477644,30.013253
2023/4/20,0.196194,2.541153,12.617278,0.030052,13.164796,1.726873,30.246294
2023/4/21,0.197803,2.516883,12.291989,0.031962,12.825391,2.148933,29.980999
2023/4/22,0.193997,2.53043,12.200809,0.030715,12.730255,2.355976,30.011467
2023/4/23,0.201665,2.530619,12.356061,0.030717,12.892244,2.460893,30.441482
2023/4/24,0.2038,2.508076,12.501455,0.028219,13.043947,2.328245,30.585524
2023/4/25,0.195399,2.521979,12.469419,0.031329,13.010521,2.132796,30.330114
2023/4/26,0.182386,2.532543,12.259953,0.03298,12.791965,1.681884,29.44873
2023/4/27,0.203042,2.570755,11.988878,0.03147,12.509128,1.583926,28.855729
2023/4/28,0.207631,2.456683,12.171237,0.032136,12.6994,1.767585,29.302537
2023/4/29,0.205073,2.474023,11.799126,0.031661,12.311141,1.821513,28.610877
2023/4/30,0.192181,2.547035,11.599517,0.030975,12.10287,1.593103,28.034708
2023/5/1,0.18388,2.555399,10.588643,0.028168,11.588653,1.435315,26.351889
2023/5/2,0.200743,2.546903,10.574011,0.026962,11.572639,1.365674,26.25997
2023/5/3,0.207202,2.601814,11.28366,0.027771,12.349308,1.392639,27.834624
2023/5/4,0.198483,2.610692,11.820164,0.029028,12.936481,1.527462,29.093282
2023/5/5,0.190806,2.625395,11.929903,0.028317,13.056584,1.625948,29.428637
2023/5/6,0.181747,2.558653,11.849428,0.02905,12.968509,1.677338,29.235674
2023/5/7,0.183848,2.598484,11.625071,0.02952,12.722964,1.635671,28.766037
2023/5/8,0.189262,2.596054,11.768952,0.027472,12.880433,1.617373,29.052073
2023/5/9,0.183729,2.600131,11.981115,0.02903,13.112633,1.603823,29.481431
2023/5/10,0.188889,2.596222,12.278631,0.030846,13.438247,1.597019,30.099008
2023/5/11,0.182759,2.608671,12.142066,0.032485,13.288785,1.475713,29.697993
2023/5/12,0.204257,2.527298,11.959167,0.032501,13.088612,1.410903,29.190237
2023/5/13,0.19656,2.472801,11.878692,0.032744,13.000536,1.412805,28.961393
2023/5/14,0.203293,2.596144,11.727495,0.03123,12.83506,1.347262,28.709254
2023/5/15,0.198885,2.595071,11.781145,0.029326,12.893777,1.371619,28.840498
2023/5/16,0.18213,2.603751,11.707986,0.030026,12.813708,1.373492,28.681066
2023/5/17,0.188759,2.594695,11.966483,0.031946,13.096619,1.41798,29.264537
2023/5/18,0.187555,2.618766,12.073784,0.032862,13.214053,1.345891,29.44005
2023/5/19,0.192463,2.520356,11.934781,0.032283,13.061922,1.336144,29.045665
2023/5/20,0.185085,2.481832,11.903078,0.031677,13.027226,1.437141,29.034362
2023/5/21,0.190288,2.600247,11.690915,0.032176,12.795026,1.607029,28.883505
2023/5/22,0.184928,2.590166,11.99087,0.028471,13.123309,1.504933,29.394205
2023/5/23,0.184973,2.575221,12.166453,0.031137,13.315474,1.403467,29.645588
2023/5/24,0.186685,2.556437,11.915271,0.03252,13.040571,1.365321,29.064285
2023/5/25,0.184996,2.569348,12.010379,0.032148,13.14466,1.357544,29.266927
2023/5/26,0.1934,2.431997,12.205471,0.032881,13.358178,1.351965,29.541011
2023/5/27,0.186973,2.412038,12.237174,0.032551,13.392874,1.373382,29.602441
2023/5/28,0.194935,2.550542,12.232297,0.032341,13.387536,1.34381,29.70912
2023/5/29,0.192579,2.565527,12.451776,0.030249,13.627743,1.342648,30.180273
2023/5/30,0.180879,2.575062,12.746853,0.030397,13.950688,1.329593,30.783076
2023/5/31,0.182858,2.576721,12.84196,0.032828,14.054778,1.351705,31.008023
2023/6/1,0.17644,2.592505,11.647351,0.032822,14.430099,1.447211,30.293607
2023/6/2,0.188379,2.489012,11.768328,0.033663,14.579978,1.474126,30.499824
2023/6/3,0.169045,2.470619,11.683196,0.033771,14.474507,1.506633,30.304001
2023/6/4,0.182709,2.60654,11.701119,0.032612,14.496712,1.493586,30.480665
2023/6/5,0.175778,2.624772,11.728002,0.030356,14.530018,1.406644,30.465215
2023/6/6,0.165573,2.618612,11.815374,0.030666,14.638265,1.389976,30.6278
2023/6/7,0.169293,2.617231,11.678716,0.034506,14.468956,1.376837,30.311033
2023/6/8,0.174121,2.660893,11.78625,0.032722,14.602183,1.397967,30.621414
2023/6/9,0.191212,2.616818,11.875863,0.033151,14.713205,1.408454,30.805552
2023/6/10,0.185705,2.583992,11.871382,0.033759,14.707654,1.394386,30.743119
2023/6/11,0.194725,2.583993,12.028203,0.032959,14.901943,1.409411,31.118275
2023/6/12,0.193809,2.595059,12.129017,0.03068,15.026842,1.412437,31.357165
2023/6/13,0.190062,2.595748,12.285839,0.031049,15.221131,1.373489,31.666269
2023/6/14,0.191337,2.589513,12.393373,0.033239,15.354358,1.384495,31.913076
2023/6/15,0.192197,2.60152,12.409056,0.032583,15.373786,1.37724,31.953799
2023/6/16,0.197381,2.514115,12.633086,0.034492,15.651342,1.37319,32.369114
2023/6/17,0.195119,2.475966,12.350808,0.033426,15.301622,1.371464,31.694978
2023/6/18,0.193195,2.613671,12.171583,0.033228,15.079578,1.36124,31.419267
2023/6/19,0.1952,2.611733,12.406815,0.031775,15.371011,1.355552,31.940311
2023/6/20,0.198705,2.634043,12.36649,0.032707,15.321051,1.361382,31.881671
2023/6/21,0.203873,2.575869,12.559156,0.035052,15.559749,1.370558,32.269204
2023/6/22,0.195713,2.57256,12.079731,0.035636,14.96578,1.36782,31.181604
2023/6/23,0.18838,2.572561,11.996839,0.034028,14.863085,1.36685,30.987714
2023/6/24,0.195887,2.608632,11.844498,0.034342,14.674347,1.35688,30.680244
2023/6/25,0.198165,2.594674,12.236552,0.034215,15.160069,1.347578,31.537038
2023/6/26,0.197014,2.589173,12.601722,0.031928,15.612484,1.345896,32.346288
2023/6/27,0.197538,2.590856,12.51435,0.031806,15.504237,1.344359,32.151341
2023/6/28,0.199021,2.59404,12.886241,0.03653,15.964979,1.353115,32.997396
2023/6/29,0.199616,2.591776,12.827993,0.035171,15.892815,1.346382,32.858582
2023/6/30,0.201893,2.487305,12.886241,0.034434,15.964979,1.341507,32.881926
2023/7/1,0.200249,2.436294,10.760641,0.035207,15.212861,1.322202,29.932248
2023/7/2,0.202719,2.596816,10.863336,0.034028,15.358047,1.341931,30.362848
2023/7/3,0.202197,2.603801,11.059392,0.0327,15.635221,1.390979,30.891589
2023/7/4,0.205363,2.593693,11.001509,0.033779,15.553388,1.340486,30.694439
2023/7/5,0.206085,2.587564,10.745703,0.035144,15.191743,1.330527,30.061622
2023/7/6,0.205895,2.597385,10.962298,0.035346,15.497954,1.318662,30.582193
2023/7/7,0.206989,2.446035,11.156486,0.03611,15.772487,1.318873,30.900871
2023/7/8,0.205735,2.427679,11.369346,0.035995,16.073419,1.317114,31.393292
2023/7/9,0.205524,2.570115,11.569136,0.034963,16.355871,1.308161,32.008808
2023/7/10,0.21174,2.55401,11.946309,0.033978,16.8891,1.306389,32.907548
2023/7/11,0.205349,2.534894,12.006059,0.034204,16.973572,1.314764,33.034638
2023/7/12,0.2099,2.538008,12.062075,0.036105,17.052765,1.359874,33.222621
2023/7/13,0.211899,2.556722,12.011661,0.03567,16.981491,1.373245,33.135019
2023/7/14,0.214757,2.431592,11.907098,0.035919,16.833666,1.35299,32.740103
2023/7/15,0.21127,2.409055,11.961247,0.036329,16.910218,1.333901,32.825691
2023/7/16,0.205696,2.549849,11.908965,0.034555,16.836305,1.325704,32.82652
2023/7/17,0.188333,2.548006,11.867887,0.032631,16.778231,1.324254,32.706711
2023/7/18,0.204968,2.555648,11.845481,0.034617,16.746554,1.32305,32.6757
2023/7/19,0.210359,2.559823,11.640089,0.037671,16.456182,1.333752,32.200204
2023/7/20,0.234614,2.584188,11.571003,0.035907,16.358511,1.333858,32.082174
2023/7/21,0.234879,2.429861,11.514987,0.036115,16.279319,1.325236,31.784281
2023/7/22,0.234125,2.3944,11.352541,0.037108,16.049661,1.315782,31.346509
2023/7/23,0.236719,2.544684,11.401088,0.035985,16.118294,1.321613,31.622398
2023/7/24,0.235479,2.56112,11.578472,0.032794,16.36907,1.320972,32.065113
2023/7/25,0.236706,2.561911,11.528057,0.034516,16.297797,1.319293,31.943764
2023/7/26,0.236459,2.566963,11.542995,0.036612,16.318915,1.325377,31.990709
2023/7/27,0.225899,2.552763,11.354408,0.035375,16.052301,1.338724,31.524095
2023/7/28,0.219589,2.406064,11.031384,0.036491,15.595624,1.323259,30.575921
2023/7/29,0.227767,2.358692,10.727031,0.036738,15.165346,1.32055,29.799386
2023/7/30,0.227987,2.548351,10.432014,0.035037,14.748266,1.310373,29.266991
2023/7/31,0.228374,2.56774,10.665414,0.03386,15.078234,1.308871,29.848632
2023/8/1,0.232265,2.570229,10.887957,0.034937,16.719528,1.315668,31.725646
2023/8/2,0.235304,2.568327,11.102516,0.036713,17.049005,1.315169,32.270322
2023/8/3,0.237467,2.583615,11.456351,0.037337,17.592353,1.318009,33.187796
2023/8/4,0.237802,2.470487,11.740549,0.037261,18.028766,1.321945,33.799549
2023/8/5,0.232585,2.446077,11.761252,0.035852,18.060558,1.32182,33.822292
2023/8/6,0.236302,2.542301,11.582452,0.036435,17.785994,1.324562,33.47161
2023/8/7,0.236405,2.561962,11.493993,0.033788,17.650156,1.317852,33.260369
2023/8/8,0.234468,2.538014,11.62574,0.03509,17.852467,1.315004,33.565695
2023/8/9,0.239528,2.541983,11.537282,0.037543,17.71663,1.313355,33.348777
2023/8/10,0.232395,2.552195,11.614448,0.035069,17.835126,1.313944,33.548108
2023/8/11,0.238191,2.474148,11.65209,0.037572,17.892929,1.323073,33.580432
2023/8/12,0.236151,2.454854,11.578688,0.036926,17.780213,1.318705,33.368611
2023/8/13,0.237528,2.538964,11.396124,0.035083,17.499869,1.316125,32.98861
2023/8/14,0.237622,2.536779,11.46388,0.033613,17.603914,1.321175,33.16337
2023/8/15,0.237986,2.557844,11.627623,0.034543,17.855357,1.321521,33.60033
2023/8/16,0.239071,2.55621,11.789483,0.036861,18.10391,1.321609,34.010283
2023/8/17,0.234107,2.555063,11.881706,0.037137,18.245528,1.325623,34.242027
2023/8/18,0.237936,2.438263,11.800776,0.036939,18.121251,1.320755,33.91898
2023/8/19,0.236926,2.375276,11.712317,0.035978,17.985414,1.324706,33.634639
2023/8/20,0.234048,2.550078,11.360364,0.037438,17.444956,1.320729,32.910174
2023/8/21,0.234948,2.571717,11.362246,0.033593,17.447846,1.324843,32.9416
2023/8/22,0.231577,2.564793,11.390478,0.03558,17.491198,1.329942,33.007988
2023/8/23,0.232023,2.560344,11.352836,0.038113,17.433395,1.341712,32.920311
2023/8/24,0.23353,2.569146,11.349072,0.036688,17.427615,1.342696,32.922058
2023/8/25,0.236015,2.430838,11.217324,0.037268,17.225304,1.35898,32.468462
2023/8/26,0.232399,2.416901,11.017822,0.03691,16.918948,1.382738,31.968808
2023/8/27,0.231861,2.556682,10.50589,0.036498,16.132827,1.372077,30.799337
2023/8/28,0.226689,2.571405,10.42496,0.034009,16.00855,1.349022,30.580626
2023/8/29,0.22424,2.538562,10.086181,0.035064,15.488323,1.357188,29.694494
2023/8/30,0.220674,2.543453,10.112531,0.037234,15.528785,1.350751,29.756193
2023/8/31,0.217817,2.576898,10.251806,0.036154,15.742656,1.342941,30.132118
2023/9/1,0.1887,2.474976,11.485554,0.031761,13.60218,1.37211,29.12352
2023/9/2,0.187539,2.461528,11.516952,0.027652,13.639364,1.368496,29.173881
2023/9/3,0.212632,2.574312,11.475088,0.039155,13.589785,1.367781,29.219597
2023/9/4,0.200554,2.593093,11.772326,0.034019,13.9418,1.372449,29.880223
2023/9/5,0.199129,2.596276,11.803725,0.035697,13.978985,1.377476,29.955591
2023/9/6,0.20476,2.56538,11.845589,0.037915,14.028565,1.364797,30.009091
2023/9/7,0.200207,2.592692,12.071658,0.037243,14.296295,1.374548,30.5354
2023/9/8,0.211825,2.476812,12.088404,0.038598,14.316127,1.381404,30.474573
2023/9/9,0.205733,2.454069,12.197252,0.036341,14.445034,1.377433,30.679522
2023/9/10,0.21362,2.568854,12.054912,0.03684,14.276463,1.367186,30.481036
2023/9/11,0.205599,2.576251,12.155388,0.035809,14.395454,1.397231,30.729923
2023/9/12,0.202412,2.577723,12.103057,0.037312,14.33348,1.430889,30.64756
2023/9/13,0.20523,2.584084,11.82675,0.037793,14.006254,1.404498,30.026816
2023/9/14,0.201332,2.602113,11.650919,0.038721,13.798019,1.381905,29.634289
2023/9/15,0.211411,2.499117,11.627894,0.038609,13.770751,1.388999,29.498171
2023/9/16,0.205606,2.480117,11.56091,0.037155,13.691423,1.390157,29.328213
2023/9/17,0.214542,2.588244,11.726275,0.036509,13.887263,1.392322,29.808646
2023/9/18,0.207131,2.595143,11.943971,0.034923,14.145077,1.400018,30.29134
2023/9/19,0.202082,2.596888,12.132362,0.036794,14.368185,1.487391,30.786908
2023/9/20,0.209414,2.596438,11.874895,0.037024,14.063271,1.506078,30.250095
2023/9/21,0.205196,2.603932,11.810005,0.039401,13.986422,1.449218,30.054773
2023/9/22,0.21377,2.480944,11.646733,0.039656,13.793061,1.507512,29.64202
2023/9/23,0.208829,2.452223,11.542071,0.038318,13.669112,1.535337,29.407572
2023/9/24,0.216014,2.57043,11.63208,0.036945,13.775708,1.542424,29.736656
2023/9/25,0.213275,2.579372,11.801632,0.03694,13.976506,1.489762,30.060547
2023/9/26,0.220172,2.584637,11.847683,0.036869,14.031044,1.437656,30.121192
2023/9/27,0.229803,2.624923,11.76186,0.039649,13.929405,1.495685,30.041677
2023/9/28,0.234725,2.480978,11.454155,0.040088,13.564995,1.515448,29.250301
2023/9/29,0.233762,2.446747,10.627329,0.040395,12.585797,1.506143,27.399777
2023/9/30,0.229557,2.452223,9.942843,0.039013,11.775169,1.558574,25.958367
2023/10/1,0.215318,2.51227,10.644895,0.038112,12.27168,1.49782,27.141984
2023/10/2,0.208178,2.52556,10.851949,0.035519,12.510377,1.489939,27.586004
2023/10/3,0.21582,2.560278,11.098114,0.035628,12.794161,1.421915,28.090288
2023/10/4,0.226314,2.491484,11.107317,0.037053,12.80477,1.541494,28.171379
2023/10/5,0.230531,2.25486,11.098114,0.036998,12.794161,1.638069,28.015735
2023/10/6,0.232255,2.403203,11.498419,0.037445,13.255642,1.681637,29.071157
2023/10/7,0.228146,2.576209,11.512223,0.03685,13.271555,1.671694,29.259827
2023/10/8,0.200144,2.567327,11.401794,0.035595,13.14425,1.597544,28.91106
2023/10/9,0.190007,2.564481,11.328175,0.03402,13.05938,1.602223,28.744266
2023/10/10,0.195368,2.563855,11.452407,0.036471,13.202599,1.629339,29.043567
2023/10/11,0.19179,2.562357,11.50302,0.038307,13.260947,1.579441,29.097555
2023/10/12,0.191816,2.576274,11.562836,0.038004,13.329904,1.588128,29.248957
2023/10/13,0.204554,2.2286,11.560536,0.039252,13.327251,1.616141,28.937082
2023/10/14,0.193327,2.346922,11.325874,0.038235,13.056728,1.598509,28.52136
2023/10/15,0.206235,2.556667,11.098114,0.037706,12.794161,1.649388,28.304565
2023/10/16,0.197672,2.567592,10.992286,0.036589,12.672161,1.672673,28.102384
2023/10/17,0.19186,2.575483,10.914066,0.036303,12.581986,1.558158,27.821553
2023/10/18,0.19416,2.564095,10.957777,0.039062,12.632378,1.663396,28.011806
2023/10/19,0.198083,2.586188,11.063605,0.038887,12.754379,1.897721,28.499977
2023/10/20,0.211064,2.498256,10.994587,0.03962,12.674813,2.09867,28.47739
2023/10/21,0.198703,2.467397,10.964679,0.03862,12.640334,1.932113,28.203226
2023/10/22,0.20617,2.548679,11.077409,0.03742,12.770292,1.753039,28.355589
2023/10/23,0.198357,2.55723,11.114218,0.035403,12.812727,1.598506,28.281038
2023/10/24,0.193049,2.555763,11.289064,0.037471,13.014293,1.581828,28.633997
2023/10/25,0.198846,2.564515,11.53983,0.039144,13.303382,1.558835,29.165408
2023/10/26,0.198046,2.585652,11.549032,0.03935,13.31399,1.763983,29.410704
2023/10/27,0.208119,2.458965,11.569738,0.039868,13.33786,1.780989,29.355671
2023/10/28,0.19409,2.441015,11.680167,0.037981,13.465165,1.710499,29.490936
2023/10/29,0.195865,2.558077,11.353481,0.039018,13.088554,1.629921,28.825899
2023/10/30,0.189828,2.565426,11.321273,0.036634,13.051424,1.625228,28.753178
2023/10/31,0.185219,2.555763,11.542131,0.038454,13.306034,1.646652,29.235799
2023/11/1,0.187717,2.575804,10.477849,0.040503,13.594823,1.691061,28.527253
2023/11/2,0.182444,2.60128,10.442465,0.03936,13.548913,1.696965,28.472067
2023/11/3,0.20162,2.454508,10.713049,0.039414,13.899991,1.999518,29.268686
2023/11/4,0.181525,2.446291,10.792143,0.040305,14.002614,1.966604,29.389177
2023/11/5,0.194869,2.583124,10.688072,0.041466,13.867584,2.238092,29.571742
2023/11/6,0.171351,2.552725,10.584001,0.036484,13.732554,2.620058,29.660689
2023/11/7,0.178003,2.526392,10.713049,0.039244,13.899991,2.368326,29.685762
2023/11/8,0.184803,2.502052,10.950331,0.039579,14.207859,2.211108,30.056153
2023/11/9,0.185563,2.506553,11.093948,0.039226,14.394201,2.506193,30.686459
2023/11/10,0.200608,2.320847,11.108518,0.040493,14.413105,2.883987,30.927065
2023/11/11,0.187678,2.308444,11.162635,0.039866,14.483321,3.150577,31.292654
2023/11/12,0.186151,2.56083,10.973226,0.040728,14.237566,3.280272,31.238046
2023/11/13,0.190064,2.534816,11.087704,0.037772,14.386099,3.271278,31.469962
2023/11/14,0.18457,2.555318,11.266706,0.039053,14.618351,3.029266,31.65421
2023/11/15,0.191124,2.589102,11.593488,0.040919,15.042345,2.783032,32.199091
2023/11/16,0.18806,2.600723,11.227159,0.040096,14.567039,2.97804,31.561021
2023/11/17,0.200736,2.489038,11.295846,0.04104,14.656159,3.052874,31.694653
2023/11/18,0.183734,2.464414,11.391591,0.041268,14.780387,2.854857,31.674983
2023/11/19,0.202294,2.579239,11.429056,0.041925,14.828998,2.668429,31.708016
2023/11/20,0.185098,2.574491,11.564348,0.038763,15.004537,2.476568,31.805042
2023/11/21,0.183656,2.579369,11.539371,0.039648,14.972129,2.296773,31.571298
2023/11/22,0.186082,2.582361,11.635116,0.041275,15.096357,2.392857,31.892775
2023/11/23,0.188675,2.56567,11.456115,0.040838,14.864105,3.03177,32.106335
2023/11/24,0.202612,2.329941,11.68507,0.041228,15.161171,3.248043,32.626838
2023/11/25,0.188283,2.351969,12.086784,0.041254,15.682387,3.158051,33.467474
2023/11/26,0.197583,2.562432,12.230402,0.042064,15.868729,3.055179,33.914324
2023/11/27,0.187096,2.570659,12.324065,0.039269,15.990256,2.926378,33.998455
2023/11/28,0.182861,2.568974,12.118005,0.039415,15.722896,3.023982,33.616719
2023/11/29,0.190575,2.558068,12.084702,0.041391,15.679687,3.235452,33.748485
2023/11/30,0.192721,2.580052,12.282437,0.04036,15.936244,3.59888,34.590334
2023/12/1,0.203838,2.443604,9.417469,0.042456,15.904185,3.525163,31.494259
2023/12/2,0.182902,2.423241,9.444458,0.042073,15.949763,3.341185,31.341549
2023/12/3,0.194979,2.561148,9.44922,0.041719,15.957807,3.100215,31.263369
2023/12/4,0.188118,2.565537,9.571463,0.039074,16.16425,2.973927,31.463295
2023/12/5,0.179786,2.564713,9.368254,0.040452,15.821071,2.668082,30.601906
2023/12/6,0.184461,2.564113,9.209497,0.042061,15.552963,2.841637,30.352671
2023/12/7,0.18656,2.591299,9.21426,0.042248,15.561006,2.567022,30.120147
2023/12/8,0.198945,2.478792,9.158695,0.042459,15.467169,2.399235,29.702835
2023/12/9,0.180935,2.455002,9.320627,0.042398,15.740639,2.602214,30.299418
2023/12/10,0.188088,2.584712,9.585751,0.043091,16.18838,3.0999,31.646831
2023/12/11,0.182798,2.5633,10.017571,0.040533,16.917634,3.548331,33.229635
2023/12/12,0.173462,2.541411,10.142989,0.041926,17.12944,3.545022,33.532324
2023/12/13,0.163635,2.539849,10.389062,0.043229,17.545008,3.313909,33.951463
2023/12/14,0.159313,2.531963,10.325559,0.042535,17.437765,3.383583,33.838182
2023/12/15,0.191154,2.378392,10.177915,0.045505,17.188424,4.126754,34.06264
2023/12/16,0.183728,2.371634,10.166802,0.04286,17.169656,4.68383,34.575651
2023/12/17,0.196964,2.525786,10.296983,0.043761,17.389505,4.621699,35.030938
2023/12/18,0.189544,2.531447,10.67165,0.041319,18.022241,4.432388,35.847269
2023/12/19,0.179557,2.573518,10.50813,0.041312,17.746089,4.468792,35.476086
2023/12/20,0.187165,2.56655,10.441452,0.044656,17.633484,4.712876,35.541526
2023/12/21,0.188971,2.631781,10.517655,0.04208,17.762176,4.876055,35.976637
2023/12/22,0.203434,2.499534,10.635136,0.044621,17.960576,4.648578,35.947257
2023/12/23,0.191689,2.50862,10.646249,0.043643,17.979343,4.432597,35.758498
2023/12/24,0.195358,2.593398,10.50178,0.042517,17.735365,4.266287,35.292188
2023/12/25,0.194597,2.602414,10.438277,0.038562,17.628121,3.890488,34.753897
2023/12/26,0.19182,2.570304,10.546232,0.03981,17.810435,3.698789,34.81758
2023/12/27,0.196032,2.576378,10.479554,0.040567,17.69783,3.6623,34.612093
2023/12/28,0.197456,2.57047,10.493842,0.041249,17.721959,3.51245,34.496177
2023/12/29,0.201154,2.363513,10.430339,0.041797,17.614716,3.382235,33.991957
2023/12/30,0.192789,2.444025,10.347785,0.040607,17.4753,3.318588,33.778487
2023/12/31,0.174424,2.593398,10.068373,0.041369,17.003429,3.581968,33.421592
2024/1/1,0.198066,2.591897,9.897894,0.035433,14.959923,3.600068,31.247849
2024/1/2,0.193987,2.5959,10.20745,0.039189,15.427794,3.552076,31.977207
2024/1/3,0.188893,2.612111,10.336958,0.039249,15.623536,3.643339,32.404837
2024/1/4,0.186006,2.624967,10.248514,0.041221,15.489858,3.42068,31.970026
2024/1/5,0.201306,2.471515,10.368546,0.041821,15.671278,3.434683,32.147327
2024/1/6,0.191656,2.44456,10.346434,0.04206,15.637858,3.523501,32.14401
2024/1/7,0.198304,2.565313,10.177442,0.041119,15.382439,3.705405,32.028904
2024/1/8,0.194013,2.557885,10.401712,0.038353,15.721407,3.507617,32.382634
2024/1/9,0.194988,2.554156,10.313268,0.040311,15.587729,3.484435,32.134577
2024/1/10,0.202116,2.550967,10.114267,0.041342,15.286955,3.532233,31.686539
2024/1/11,0.202071,2.557743,10.128482,0.04139,15.308439,3.366941,31.563675
2024/1/12,0.209368,2.46678,10.209029,0.042657,15.430181,3.278789,31.594148
2024/1/13,0.198917,2.453546,10.030561,0.042536,15.160439,3.0991,30.942564
2024/1/14,0.206276,2.566089,9.885259,0.042715,14.940827,3.327231,30.925682
2024/1/15,0.205474,2.567323,10.186918,0.039236,15.396762,3.561766,31.918243
2024/1/16,0.204265,2.555032,10.335379,0.04007,15.621149,3.386827,32.102652
2024/1/17,0.210079,2.562119,10.450673,0.040368,15.795407,3.296375,32.314652
2024/1/18,0.213148,2.566963,10.292736,0.042495,15.556697,3.481326,32.110871
2024/1/19,0.216875,2.434525,10.401712,0.042263,15.721407,3.653052,32.427571
2024/1/20,0.215734,2.417777,10.153752,0.044071,15.346633,3.910311,32.044206
2024/1/21,0.213547,2.551646,10.074783,0.043334,15.227278,4.359158,32.426412
2024/1/22,0.209613,2.499051,10.188498,0.03871,15.399149,4.896457,33.192768
2024/1/23,0.2164,2.504147,10.245355,0.042257,15.485084,4.779817,33.230804
2024/1/24,0.219073,2.491157,10.299053,0.041413,15.566246,4.486309,33.061838
2024/1/25,0.221501,2.498212,10.286418,0.043785,15.547149,4.206778,32.760058
2024/1/26,0.230958,2.319184,10.362228,0.044095,15.661729,4.097579,32.671678
2024/1/27,0.230465,2.224993,10.390657,0.043607,15.704697,4.075857,32.626668
2024/1/28,0.23046,2.551646,10.28326,0.044303,15.542375,3.843907,32.451646
2024/1/29,0.233243,2.499051,10.287998,0.038908,15.549536,3.623781,32.193609
2024/1/30,0.232362,2.504147,10.264307,0.041844,15.513729,3.416995,31.931541
2024/1/31,0.231265,2.491157,10.049513,0.04331,15.189085,3.52639,31.48741
