date,Domestic Aviation,Ground Transport,Industry,International Aviation,Power,Residential,OT
2022/5/23,0.402681,4.443113,2.6867,0.196578,3.768652,1.503456,12.804602
2022/5/24,0.433644,4.652251,2.703352,0.184495,3.792011,1.498906,13.080164
2022/5/25,0.429368,4.701197,2.65373,0.18546,3.722405,1.427865,12.934566
2022/5/26,0.449292,4.679701,2.587902,0.194929,3.630068,1.336772,12.683734
2022/5/27,0.442182,4.641686,2.774025,0.192962,3.891143,1.294308,13.043343
2022/5/28,0.395797,3.845273,2.67063,0.196983,3.746111,1.317543,11.975354
2022/5/29,0.366061,3.143027,2.270978,0.187542,3.185517,1.303974,10.269558
2022/5/30,0.394321,2.71039,2.285367,0.195621,3.2057,1.312905,9.908684
2022/5/31,0.401463,4.266312,2.636038,0.190369,3.697588,1.296323,12.297724
2022/6/1,0.427247,5.008742,2.681395,0.192401,4.562275,1.344929,14.024589
2022/6/2,0.425162,5.004033,2.736972,0.194864,4.656838,1.311022,14.134027
2022/6/3,0.437398,5.036533,2.657881,0.196167,4.522268,1.285574,13.939654
2022/6/4,0.404454,4.481412,2.433669,0.198981,4.140781,1.320689,12.781006
2022/6/5,0.388115,3.669391,2.190911,0.201024,3.727739,1.291314,11.267471
2022/6/6,0.413962,4.566387,2.188769,0.199878,3.724094,1.27595,12.169163
2022/6/7,0.447288,4.881882,2.573102,0.189975,4.37802,1.285186,13.565478
2022/6/8,0.442713,4.937299,2.677846,0.194224,4.556237,1.276949,13.891043
2022/6/9,0.45163,4.945154,2.684006,0.202488,4.566719,1.264273,13.911782
2022/6/10,0.455673,4.947948,2.707409,0.197529,4.606537,1.232077,13.949644
2022/6/11,0.415403,4.341108,2.598162,0.208913,4.420658,1.236628,13.011959
2022/6/12,0.397144,3.538855,2.464714,0.195547,4.193603,1.252924,11.84724
2022/6/13,0.419593,4.417684,2.576815,0.207179,4.384338,1.287678,13.086108
2022/6/14,0.444283,4.76649,2.944229,0.19451,5.009477,1.289159,14.453638
2022/6/15,0.450252,4.83305,2.954078,0.195767,5.026234,1.263726,14.52734
2022/6/16,0.442332,4.873383,3.110593,0.20403,5.292537,1.228381,14.947227
2022/6/17,0.444812,4.907002,3.128063,0.199951,5.322262,1.240182,15.042321
2022/6/18,0.411195,4.369283,2.996945,0.210371,5.099171,1.296137,14.172731
2022/6/19,0.396139,3.516355,2.389265,0.195152,4.065229,1.356089,11.723077
2022/6/20,0.41693,4.12895,2.212864,0.204889,3.765091,1.278444,11.802279
2022/6/21,0.450421,4.665797,2.64635,0.195194,4.502648,1.240261,13.505477
2022/6/22,0.43832,4.810997,3.080151,0.199242,5.240741,1.219448,14.789656
2022/6/23,0.448995,4.837427,3.273906,0.198837,5.570407,1.220754,15.351489
2022/6/24,0.454992,4.866562,3.071475,0.197421,5.225979,1.210966,14.829974
2022/6/25,0.416999,4.267161,2.968319,0.204174,5.050464,1.204889,13.907832
2022/6/26,0.398778,3.511117,2.788564,0.197774,4.744619,1.208905,12.651983
2022/6/27,0.410898,4.344573,2.721038,0.205786,4.629726,1.204111,13.310345
2022/6/28,0.447418,4.697086,2.954239,0.193463,5.026508,1.200124,14.325376
2022/6/29,0.443672,4.789395,2.846549,0.194911,4.843278,1.212399,14.135293
2022/6/30,0.458703,4.849718,2.880692,0.20237,4.90137,1.21059,14.301072
2022/7/1,0.447075,4.853597,2.447341,0.201651,5.125768,1.087687,13.961469
2022/7/2,0.416317,3.981077,2.497471,0.203253,5.23076,1.116477,13.242101
2022/7/3,0.389332,3.097325,2.325617,0.200009,4.870826,1.140191,11.823291
2022/7/4,0.381732,2.49017,2.169568,0.204286,4.543993,1.140191,10.725654
2022/7/5,0.393107,4.403662,2.229636,0.196322,4.669801,1.084482,12.780688
2022/7/6,0.434068,4.579024,2.587704,0.193841,5.419746,1.070279,14.09082
2022/7/7,0.454794,4.685151,2.662157,0.206965,5.575683,1.065178,14.442963
2022/7/8,0.453456,4.746802,2.681623,0.204052,5.616452,1.051087,14.54942
2022/7/9,0.41454,4.174626,2.61863,0.207904,5.48452,1.055931,13.748247
2022/7/10,0.408189,3.361732,2.369437,0.198519,4.962603,1.055566,12.157528
2022/7/11,0.423129,4.238834,2.294866,0.204047,4.80642,1.044112,12.807361
2022/7/12,0.446511,4.610297,2.559051,0.195094,5.359736,1.041743,14.017338
2022/7/13,0.44999,4.723408,2.694927,0.199175,5.644318,1.056141,14.568784
2022/7/14,0.464436,4.749301,2.702088,0.198799,5.659315,1.061467,14.636608
2022/7/15,0.460042,4.815672,2.57195,0.202009,5.38675,1.052829,14.287242
2022/7/16,0.419591,4.187305,2.525631,0.208007,5.289739,1.051681,13.473947
2022/7/17,0.405445,3.353045,2.471344,0.198285,5.17604,1.072033,12.477909
2022/7/18,0.415192,4.281277,2.510892,0.198797,5.258869,1.08397,13.550201
2022/7/19,0.449369,4.607008,2.741317,0.19294,5.741478,1.059294,14.598466
2022/7/20,0.452344,4.679556,2.747178,0.195661,5.753752,1.049983,14.682812
2022/7/21,0.459057,4.719323,2.913823,0.203283,6.102778,1.050919,15.2459
2022/7/22,0.465014,4.742877,2.903018,0.203141,6.080147,1.05396,15.245016
2022/7/23,0.415284,4.178729,2.771071,0.206344,5.803795,1.075194,14.244073
2022/7/24,0.404302,3.406745,2.531526,0.20212,5.302086,1.055631,12.700291
2022/7/25,0.412708,4.232913,2.624133,0.203035,5.496045,1.053383,13.819181
2022/7/26,0.445142,4.610809,2.726534,0.191472,5.710516,1.047167,14.540167
2022/7/27,0.450779,4.722384,2.640195,0.19206,5.529686,1.049928,14.392971
2022/7/28,0.459714,4.791418,2.737343,0.203333,5.733153,1.055842,14.77747
2022/7/29,0.46223,4.846938,2.750385,0.201585,5.76047,1.054648,14.874672
2022/7/30,0.423572,4.314939,2.625053,0.209138,5.497971,1.045472,13.907007
2022/7/31,0.404172,3.963829,2.415762,0.200117,5.059628,1.043784,12.887176
2022/8/1,0.421831,3.559353,2.483537,0.202918,4.998798,1.015848,12.479367
2022/8/2,0.448239,4.404724,2.741566,0.198267,5.51815,1.017378,14.130057
2022/8/3,0.439059,4.530056,2.76309,0.198096,5.561474,1.019272,14.312952
2022/8/4,0.449871,4.61152,2.841311,0.20636,5.718916,1.025936,14.647554
2022/8/5,0.440981,4.561803,2.911578,0.197544,5.860346,1.03667,14.811378
2022/8/6,0.409902,4.559831,2.837364,0.208834,5.71097,1.023896,14.541962
2022/8/7,0.400726,3.747046,2.677739,0.200412,5.389682,1.030198,13.245391
2022/8/8,0.415509,3.605708,2.732075,0.204991,5.499047,1.026629,13.278968
2022/8/9,0.446382,4.462743,2.97346,0.195228,5.9849,1.025233,14.892718
2022/8/10,0.441252,4.621565,2.932226,0.199218,5.901906,1.020932,14.917881
2022/8/11,0.447757,4.705432,2.830698,0.199732,5.697553,1.01846,14.699899
2022/8/12,0.46051,4.710803,2.678703,0.202183,5.391622,1.032689,14.274327
2022/8/13,0.420161,4.607779,2.491856,0.202838,5.015542,1.049261,13.584599
2022/8/14,0.40535,3.747046,2.318063,0.203228,4.665735,1.035567,12.171761
2022/8/15,0.416164,4.641303,2.351968,0.205301,4.733978,1.020317,13.163729
2022/8/16,0.446145,4.641303,2.550437,0.193379,5.133451,1.025563,13.796898
2022/8/17,0.441654,4.782449,2.620967,0.196757,5.275413,1.021597,14.14208
2022/8/18,0.450179,4.80863,2.620701,0.204436,5.274877,1.025143,14.17953
2022/8/19,0.455031,4.819464,2.55426,0.202527,5.141146,1.020733,13.990634
2022/8/20,0.41244,3.932569,2.495877,0.203652,5.023634,1.033493,12.898013
2022/8/21,0.39161,3.932569,2.438761,0.201869,4.908674,1.029096,12.70071
2022/8/22,0.400128,4.009644,2.420917,0.206166,4.872758,1.021967,12.725414
2022/8/23,0.436308,4.732175,2.606217,0.195947,5.245724,1.019993,14.040418
2022/8/24,0.438564,4.848581,2.66338,0.193573,5.360781,1.018996,14.330303
2022/8/25,0.453484,4.865043,2.711171,0.206332,5.456973,1.021934,14.508607
2022/8/26,0.453427,4.875286,2.733864,0.202949,5.502649,1.027489,14.592714
2022/8/27,0.413312,4.72523,2.594768,0.20601,5.222679,1.046382,14.002372
2022/8/28,0.396707,3.918024,2.329322,0.201005,4.688398,1.061263,12.393715
2022/8/29,0.409516,3.96482,2.402206,0.207941,4.835097,1.028928,12.640567
2022/8/30,0.437672,4.797305,2.731117,0.195793,5.497119,1.019745,14.482957
2022/8/31,0.441136,4.935091,2.743667,0.196079,5.52238,1.019383,14.661657
2022/9/1,0.45641,4.855661,3.313426,0.201339,5.414946,1.161988,15.20243
2022/9/2,0.458491,4.866451,3.243515,0.198824,5.300694,1.169276,15.038428
2022/9/3,0.407973,4.866451,3.1819,0.20219,5.200001,1.161961,14.818287
2022/9/4,0.362428,3.617117,2.984293,0.196225,4.877062,1.16986,13.010759
2022/9/5,0.398989,2.899547,2.857086,0.203865,4.669175,1.171116,11.995913
2022/9/6,0.403817,3.894225,2.943517,0.192029,4.810425,1.172455,13.224439
2022/9/7,0.427767,3.894225,3.286415,0.191405,5.370803,1.162267,14.141477
2022/9/8,0.440823,4.877172,3.188296,0.196645,5.210453,1.166668,14.883413
2022/9/9,0.448539,4.877172,2.976929,0.195387,4.865027,1.17525,14.342917
2022/9/10,0.401477,4.699327,2.851199,0.197732,4.659554,1.212483,13.824039
2022/9/11,0.386373,3.940111,2.704865,0.195745,4.420409,1.211582,12.66334
2022/9/12,0.411639,3.900492,2.732979,0.196332,4.466354,1.20748,12.718944
2022/9/13,0.43477,4.746918,2.841235,0.183359,4.643271,1.200611,13.866805
2022/9/14,0.428918,4.849179,2.66511,0.183691,4.35544,1.198123,13.49677
2022/9/15,0.449498,4.880753,2.487146,0.201282,4.064602,1.216833,13.098831
2022/9/16,0.458189,4.837032,2.469135,0.19286,4.035169,1.256268,13.055793
2022/9/17,0.40417,4.701716,2.507541,0.196647,4.097933,1.241105,12.952464
2022/9/18,0.380917,3.940111,2.349393,0.19414,3.83948,1.196501,11.706402
2022/9/19,0.407259,3.944193,2.56292,0.192218,4.188436,1.191506,12.294314
2022/9/20,0.435546,4.711664,2.875922,0.186144,4.699958,1.193912,13.917003
2022/9/21,0.428103,4.845337,2.923461,0.188849,4.777647,1.20981,14.184359
2022/9/22,0.43992,4.871917,2.861613,0.197022,4.676573,1.30328,14.153304
2022/9/23,0.462009,4.824151,2.654357,0.201695,4.337866,1.540581,13.818964
2022/9/24,0.411692,4.69114,2.321581,0.197946,3.794029,1.50133,12.719773
2022/9/25,0.387548,3.896881,2.245024,0.192358,3.668916,1.326183,11.524552
2022/9/26,0.416442,3.865389,2.211562,0.193346,3.614231,1.347181,11.454806
2022/9/27,0.435647,4.684545,2.451622,0.185686,4.006548,1.48508,13.063441
2022/9/28,0.399173,4.791337,2.28816,0.182635,3.739412,1.540581,12.758664
2022/9/29,0.408167,4.711273,2.252887,0.190861,3.681766,1.540581,12.594674
2022/9/30,0.423836,4.737588,2.170551,0.194343,3.54721,1.540581,12.419766
2022/10/1,0.391934,4.521656,2.577288,0.19311,3.487807,1.491967,12.470652
2022/10/2,0.380506,3.753049,2.381477,0.196333,3.222818,1.453512,11.191362
2022/10/3,0.408964,3.786474,2.463646,0.191966,3.334017,1.602135,11.595237
2022/10/4,0.429331,4.595075,2.802597,0.181752,3.792714,1.624245,13.243962
2022/10/5,0.429133,4.672479,2.913482,0.180699,3.942773,1.487472,13.445339
2022/10/6,0.442325,4.681808,2.98029,0.18816,4.033184,1.374428,13.512035
2022/10/7,0.451578,4.685708,2.886559,0.184331,3.906338,1.494698,13.42488
2022/10/8,0.409348,4.602277,2.86667,0.191309,3.879424,1.759346,13.517065
2022/10/9,0.390036,3.753049,2.620697,0.185033,3.546552,1.79066,12.100995
2022/10/10,0.411796,3.447015,2.637258,0.19161,3.568964,1.615463,11.680496
2022/10/11,0.436375,4.321009,2.825769,0.180052,3.824073,1.488547,12.895773
2022/10/12,0.427611,4.595342,2.573426,0.182259,3.48258,1.421817,12.500775
2022/10/13,0.448938,4.614835,2.788378,0.190315,3.773472,1.506252,13.131874
2022/10/14,0.460132,4.581427,2.787936,0.193636,3.772874,1.67603,13.278398
2022/10/15,0.414918,4.499654,2.605044,0.194576,3.525368,1.670025,12.715009
2022/10/16,0.39379,3.680959,2.470488,0.192862,3.343276,1.643786,11.532299
2022/10/17,0.413648,3.625821,2.488076,0.194637,3.367078,1.824232,11.718854
2022/10/18,0.437828,4.479943,2.766669,0.182321,3.744093,2.180045,13.608577
2022/10/19,0.437031,4.625089,2.940766,0.191104,3.979697,2.34778,14.330363
2022/10/20,0.455858,4.612509,2.868587,0.192342,3.882018,2.148095,13.967068
2022/10/21,0.457926,4.663036,2.787435,0.195167,3.772196,1.832683,13.513277
2022/10/22,0.41104,4.099304,2.460697,0.19188,3.330026,1.610293,11.911361
2022/10/23,0.390683,3.337866,2.111609,0.19114,2.857611,1.611487,10.309255
2022/10/24,0.407606,4.706886,2.118464,0.195774,2.866887,1.603028,11.70287
2022/10/25,0.426798,4.505015,2.551883,0.183654,3.453427,1.614371,12.551493
2022/10/26,0.432858,4.648303,2.653447,0.185115,3.590872,1.767132,13.092612
2022/10/27,0.456232,4.650708,2.609824,0.191592,3.531838,1.946145,13.194748
2022/10/28,0.449904,4.621199,2.508951,0.190616,3.395328,2.035178,13.01056
2022/10/29,0.410917,4.476397,2.680343,0.19383,3.62727,1.995508,13.190436
2022/10/30,0.379003,3.718981,2.5882,0.185196,3.502574,1.912783,12.101542
2022/10/31,0.395443,3.580167,2.690754,0.182258,3.641359,1.725071,12.032794
2022/11/1,0.416551,4.861411,2.782346,0.178932,3.781996,1.54916,13.391465
2022/11/2,0.433329,4.867562,2.576921,0.173125,3.502766,1.624584,13.005162
2022/11/3,0.445959,4.909413,2.403459,0.18674,3.266981,1.747262,12.773074
2022/11/4,0.439622,4.860578,2.330944,0.181088,3.168413,1.726928,12.526485
2022/11/5,0.391888,4.714634,2.402946,0.18898,3.266284,1.595867,12.37162
2022/11/6,0.369371,3.854144,2.076343,0.184536,2.822338,1.586338,10.708534
2022/11/7,0.402155,3.800377,2.287196,0.183405,3.108947,1.658655,11.257331
2022/11/8,0.422028,4.748211,2.650774,0.175086,3.603152,1.888697,13.312863
2022/11/9,0.425389,4.908961,2.447656,0.173333,3.327057,1.983543,13.092605
2022/11/10,0.419699,4.922418,2.406019,0.180422,3.270461,1.831197,12.849795
2022/11/11,0.431296,4.848498,2.408279,0.181604,3.273533,1.935825,12.897431
2022/11/12,0.408131,4.618571,2.499246,0.185359,3.397183,2.26728,13.190411
2022/11/13,0.38957,3.827297,2.712766,0.183542,3.687417,2.680241,13.297293
2022/11/14,0.412853,3.649832,2.660573,0.182625,3.616472,2.861749,13.20148
2022/11/15,0.433824,4.831349,3.150403,0.171585,4.282289,2.865034,15.562899
2022/11/16,0.435696,5.02766,3.26304,0.178748,4.435395,2.764457,15.926247
2022/11/17,0.450973,4.99791,3.200436,0.189943,4.350299,2.932386,15.932004
2022/11/18,0.457555,5.025787,3.068723,0.186084,4.171263,3.083684,15.807013
2022/11/19,0.420902,4.848599,3.152018,0.191335,4.284484,3.145365,15.851369
2022/11/20,0.405392,4.062404,3.057292,0.190084,4.155725,3.183047,14.863859
2022/11/21,0.427853,3.530871,3.054862,0.18301,4.152422,3.027055,14.193063
2022/11/22,0.459449,4.661833,3.342475,0.175652,4.543369,2.705304,15.712429
2022/11/23,0.470329,4.839992,3.063202,0.175319,4.163758,2.492209,15.02949
2022/11/24,0.380288,4.532579,2.736247,0.177639,3.719334,2.354954,13.723401
2022/11/25,0.301813,1.774398,2.335782,0.168693,3.17499,2.243475,9.830458
2022/11/26,0.405153,3.526126,2.416337,0.18423,3.284486,2.360795,11.992897
2022/11/27,0.423485,3.247319,2.359983,0.187894,3.207885,2.260196,11.498868
2022/11/28,0.443074,3.614397,2.489091,0.187605,3.383379,2.324098,12.25404
2022/11/29,0.450515,4.738782,2.589281,0.179922,3.519565,2.431642,13.729785
2022/11/30,0.439541,4.934022,2.584178,0.175694,3.51263,2.566777,14.037148
2022/12/1,0.455472,4.473974,2.324705,0.187495,3.982836,3.040488,14.277475
2022/12/2,0.458199,4.480551,2.308051,0.182267,3.954303,2.793387,13.994491
2022/12/3,0.405393,4.373853,2.074856,0.190856,3.554779,2.462826,12.871707
2022/12/4,0.393019,3.624057,2.141081,0.192894,3.668239,2.81517,12.641565
2022/12/5,0.416415,3.375568,2.188814,0.186107,3.750018,2.741346,12.47216
2022/12/6,0.440446,4.364613,2.368665,0.182993,4.058151,2.492077,13.723952
2022/12/7,0.436477,4.524554,2.483786,0.177539,4.255384,2.276302,13.976504
2022/12/8,0.469503,4.537511,2.425051,0.18798,4.154755,2.379399,13.966219
2022/12/9,0.457951,4.509727,2.379982,0.18386,4.07754,2.576521,14.001722
2022/12/10,0.406986,4.381626,2.389954,0.189585,4.094624,2.687871,13.96106
2022/12/11,0.387099,3.75227,2.333559,0.18944,3.998005,2.674302,13.145235
2022/12/12,0.400879,3.55706,2.235935,0.184063,3.83075,2.777441,12.802066
2022/12/13,0.437481,4.394373,2.237223,0.176691,3.832956,2.926041,13.828075
2022/12/14,0.449697,4.531145,2.293403,0.17839,3.929207,2.949386,14.152838
2022/12/15,0.447091,4.639926,2.42715,0.192038,4.158351,2.960911,14.63343
2022/12/16,0.478121,4.641436,2.474028,0.185576,4.238665,3.036887,14.869137
2022/12/17,0.453393,4.570388,2.438145,0.201812,4.177188,3.231011,14.870125
2022/12/18,0.427834,3.902317,2.487858,0.193957,4.262361,3.427118,14.507489
2022/12/19,0.430969,3.320705,2.581673,0.197169,4.42309,3.498144,14.254581
2022/12/20,0.45974,4.382465,2.89631,0.190828,4.962147,3.333928,16.034589
2022/12/21,0.470779,4.504642,3.003551,0.1907,5.145879,3.431892,16.556742
2022/12/22,0.451085,4.616632,2.904546,0.194988,4.976256,3.383922,16.332441
2022/12/23,0.375265,4.701036,2.870254,0.179047,4.917506,3.985767,16.849829
2022/12/24,0.329417,4.463635,3.464626,0.171797,5.935823,4.501169,18.694671
2022/12/25,0.266712,3.091279,3.43966,0.163981,5.893049,4.048176,16.738875
2022/12/26,0.310944,1.726128,3.011938,0.177127,5.160247,3.712397,13.921655
2022/12/27,0.372988,3.291471,2.988472,0.184068,5.120044,3.412023,15.184998
2022/12/28,0.424474,3.894647,2.628511,0.18258,4.503336,2.997271,14.448238
2022/12/29,0.434112,3.904717,2.227753,0.187854,3.816731,2.497846,12.881159
2022/12/30,0.44193,3.989379,2.113075,0.18771,3.620258,2.368514,12.533156
2022/12/31,0.402385,3.999687,2.107366,0.187336,3.610476,2.346308,12.466221
2023/1/1,0.32393,3.219958,2.146392,0.172968,3.190372,2.491679,11.37233
2023/1/2,0.375362,1.946702,2.118801,0.18118,3.149361,2.630534,10.220759
2023/1/3,0.402779,3.32154,2.250201,0.177251,3.344672,2.492379,11.81157
2023/1/4,0.421974,4.244206,2.365383,0.180651,3.515877,2.463276,13.010715
2023/1/5,0.429561,4.301625,2.403729,0.188257,3.572874,2.734083,13.441872
2023/1/6,0.435761,4.234953,2.578346,0.191661,3.832423,3.02579,14.107274
2023/1/7,0.396273,4.092654,2.580565,0.191069,3.835721,3.095534,14.000747
2023/1/8,0.384538,3.287076,2.592716,0.189367,3.853782,3.170986,13.289098
2023/1/9,0.407434,3.225759,2.489671,0.189746,3.700618,3.095082,12.918564
2023/1/10,0.421803,4.305247,2.563513,0.182268,3.810376,2.990902,14.091842
2023/1/11,0.397684,4.403926,2.714954,0.174628,4.035476,2.925642,14.477681
2023/1/12,0.43952,4.433054,2.501857,0.184982,3.718731,2.703791,13.796951
2023/1/13,0.445992,4.469811,2.407613,0.186379,3.578648,2.95852,13.860584
2023/1/14,0.399339,4.229461,2.80019,0.187343,4.16217,3.447089,15.03825
2023/1/15,0.351281,3.412715,2.589809,0.189142,3.849463,3.351564,13.554832
2023/1/16,0.394946,2.746126,2.405705,0.182634,3.575812,3.05465,12.177239
2023/1/17,0.425763,4.004151,2.534349,0.178267,3.767027,2.82611,13.557401
2023/1/18,0.41323,4.477539,2.574093,0.172767,3.826102,2.756884,14.047848
2023/1/19,0.432272,4.544864,2.381013,0.17981,3.539111,2.854546,13.751806
2023/1/20,0.447856,4.478849,2.490276,0.186299,3.701517,3.08812,14.206618
2023/1/21,0.401931,4.205623,2.656829,0.181457,3.94908,3.360502,14.573966
2023/1/22,0.366827,3.523001,2.618032,0.183257,3.891412,3.407216,13.806487
2023/1/23,0.400625,3.521028,2.734253,0.176171,4.064162,3.390071,14.110138
2023/1/24,0.420027,4.30538,2.824606,0.166169,4.198462,3.411554,15.16003
2023/1/25,0.40847,4.516475,2.932972,0.166113,4.359535,3.293912,15.511363
2023/1/26,0.427688,4.494945,2.750618,0.173063,4.088486,3.270415,15.032153
2023/1/27,0.445868,4.455149,2.796873,0.177054,4.157239,3.465543,15.320672
2023/1/28,0.398238,4.251629,2.610981,0.179825,3.880933,3.246248,14.388029
2023/1/29,0.367101,3.645823,2.310541,0.179537,3.434362,3.231225,12.989053
2023/1/30,0.39065,3.389301,2.550663,0.175638,3.791276,3.518568,13.640458
2023/1/31,0.382073,4.378119,3.186379,0.163513,4.736197,3.805749,16.488517
2023/2/1,0.374843,4.838199,3.972321,0.162375,4.996639,4.217559,18.399561
2023/2/2,0.398359,4.873233,3.960839,0.169148,4.982197,4.024264,18.238893
2023/2/3,0.439878,4.828734,3.702493,0.17833,4.657232,4.165462,17.793799
2023/2/4,0.403243,4.635248,3.770548,0.18236,4.742836,4.293465,17.84534
2023/2/5,0.37999,3.828096,3.094986,0.181882,3.893071,3.35443,14.550573
2023/2/6,0.416311,3.71571,2.79958,0.180078,3.52149,3.167502,13.620593
2023/2/7,0.433003,4.754483,2.604633,0.170181,3.276274,3.162864,14.231256
2023/2/8,0.423021,4.933648,2.794094,0.16667,3.51459,3.053582,14.718935
2023/2/9,0.439337,4.968288,2.872397,0.179791,3.613085,2.959995,14.853102
2023/2/10,0.456386,4.858831,2.593163,0.177058,3.261847,2.987864,14.158091
2023/2/11,0.40943,4.679839,2.82125,0.182302,3.548749,3.404366,14.863633
2023/2/12,0.380133,3.975044,2.810649,0.182478,3.535415,3.426167,14.127407
2023/2/13,0.410127,3.45504,2.65261,0.177945,3.336622,3.160822,13.015221
2023/2/14,0.429298,4.779737,2.670419,0.173635,3.359024,2.978985,14.217464
2023/2/15,0.427642,5.084876,2.435713,0.171007,3.063796,2.808486,13.820513
2023/2/16,0.439264,4.912905,2.426848,0.186048,3.052645,2.978559,13.810219
2023/2/17,0.460827,4.886885,2.722967,0.173166,3.425123,3.392952,14.888754
2023/2/18,0.426987,4.692132,3.099582,0.18887,3.898852,3.753992,15.871545
2023/2/19,0.387957,3.959716,2.576,0.188362,3.240257,3.164637,13.328567
2023/2/20,0.414572,3.230008,2.396839,0.182853,3.014897,2.732432,11.788748
2023/2/21,0.442568,4.374313,2.552855,0.179431,3.211145,2.813257,13.394138
2023/2/22,0.422955,4.887514,2.538087,0.17252,3.192569,3.041881,14.083006
2023/2/23,0.427355,5.066603,2.64716,0.180962,3.329767,3.158797,14.629682
2023/2/24,0.451515,4.896447,2.912889,0.186222,3.664018,3.468823,15.393692
2023/2/25,0.412616,4.800677,3.270941,0.189541,4.114399,3.691036,16.28967
2023/2/26,0.39459,4.106128,3.038927,0.193033,3.822557,3.339106,14.701309
2023/2/27,0.422714,3.873913,2.462512,0.193038,3.097506,3.022345,12.87899
2023/2/28,0.436456,4.96993,2.650414,0.177326,3.33386,2.968757,14.359417
2023/3/1,0.442634,4.575546,2.679915,0.176385,3.565516,2.5559,13.819511
2023/3/2,0.445479,4.638362,2.658425,0.191932,3.536924,2.536985,13.816175
2023/3/3,0.449859,4.573313,2.64944,0.185188,3.524971,2.656996,13.85458
2023/3/4,0.411032,4.624143,2.612416,0.194707,3.475711,2.630024,13.753326
2023/3/5,0.39687,3.779163,2.430722,0.192132,3.233975,2.564221,12.40495
2023/3/6,0.429654,3.654644,2.143783,0.193271,2.852215,2.421607,11.501902
2023/3/7,0.442992,4.447244,2.584655,0.180721,3.438776,2.524221,13.437886
2023/3/8,0.437722,4.582545,2.788387,0.18183,3.709833,2.746451,14.264938
2023/3/9,0.45512,4.597946,2.926962,0.193305,3.894202,2.689619,14.563848
2023/3/10,0.466468,4.629807,2.889936,0.19286,3.84494,2.678545,14.509697
2023/3/11,0.429602,4.45528,2.788932,0.200062,3.710559,2.674453,14.058826
2023/3/12,0.435075,3.767184,2.494467,0.196143,3.318784,2.758732,12.774242
2023/3/13,0.431363,3.53304,2.60898,0.193411,3.47114,2.833528,12.878051
2023/3/14,0.446198,4.421973,3.01312,0.183403,4.008832,3.00398,14.894103
2023/3/15,0.450265,4.494686,2.946336,0.179795,3.919978,2.870248,14.681511
2023/3/16,0.466563,4.498166,2.539956,0.198162,3.379307,2.546264,13.430256
2023/3/17,0.466345,4.541448,2.392753,0.191413,3.183458,2.576675,13.160679
2023/3/18,0.431107,4.377904,2.562625,0.197618,3.409466,2.926578,13.70768
2023/3/19,0.42069,3.683315,2.667301,0.197222,3.548734,3.202129,13.52217
2023/3/20,0.434278,3.55871,2.726666,0.194985,3.627716,3.014856,13.362226
2023/3/21,0.450689,4.401377,2.753537,0.188734,3.663466,2.628393,13.897461
2023/3/22,0.449339,4.541849,2.597762,0.18641,3.456214,2.338239,13.383403
2023/3/23,0.45647,4.553868,2.579268,0.192614,3.431609,2.135365,13.156581
2023/3/24,0.46751,4.555337,2.642996,0.196118,3.516397,2.315272,13.497512
2023/3/25,0.425919,4.457495,2.636382,0.199788,3.507596,2.424016,13.451409
2023/3/26,0.406969,3.753129,2.372821,0.199637,3.156939,2.356288,12.046146
2023/3/27,0.430158,3.775433,2.340659,0.191949,3.11415,2.38592,12.046321
2023/3/28,0.452454,4.412668,2.77856,0.200268,3.696758,2.464103,13.804543
2023/3/29,0.452073,4.548688,2.648601,0.204701,3.523853,2.584467,13.757682
2023/3/30,0.459586,4.568437,2.520023,0.207972,3.352786,2.615596,13.516428
2023/3/31,0.455388,4.548738,2.288869,0.199265,3.045245,2.261874,12.600115
2023/4/1,0.404803,4.672948,2.641876,0.209448,3.053242,1.893422,12.666291
2023/4/2,0.405052,3.998138,2.573967,0.205994,2.974759,2.141613,12.093529
2023/4/3,0.422595,3.895975,2.356467,0.204261,2.723392,2.062402,11.460832
2023/4/4,0.44782,4.60885,2.852515,0.200805,3.29668,1.876013,13.081878
2023/4/5,0.433292,4.718215,2.788028,0.192607,3.222152,1.854898,13.016585
2023/4/6,0.467906,4.750516,2.932198,0.205359,3.38877,2.02741,13.5668
2023/4/7,0.468919,4.649056,3.050887,0.203114,3.525941,2.077814,13.772617
2023/4/8,0.423054,4.418654,2.816747,0.205088,3.255343,2.2049,13.118698
2023/4/9,0.397474,3.683373,2.669987,0.206526,3.08573,2.009849,11.846412
2023/4/10,0.432469,3.256791,2.464832,0.204347,2.848631,1.788482,10.791205
2023/4/11,0.453154,4.611816,2.880622,0.193281,3.329163,1.5609,12.835655
2023/4/12,0.444799,4.741905,2.570946,0.194516,2.971268,1.387041,12.115959
2023/4/13,0.447989,4.794877,2.508848,0.206237,2.899501,1.422156,12.073372
2023/4/14,0.459193,4.760967,2.646583,0.199125,3.058682,1.446161,12.371585
2023/4/15,0.417473,4.668706,2.730111,0.208629,3.155216,1.478072,12.449578
2023/4/16,0.401503,3.922095,2.589596,0.215176,2.992821,1.608529,11.514544
2023/4/17,0.424567,3.867621,2.430457,0.210371,2.808904,1.891873,11.423422
2023/4/18,0.451903,4.646403,2.525309,0.207122,2.918524,1.913389,12.455528
2023/4/19,0.410164,4.781353,2.511618,0.185304,2.902702,1.858603,12.46444
